id_code,experiment,plate,well,sirna
HUVEC-08_1_M17,HUVEC-08,1,M17,sirna_831
HUVEC-03_1_I17,HUVEC-03,1,I17,sirna_919
HUVEC-14_3_E14,HUVEC-14,3,E14,sirna_334
HEPG2-07_3_E11,HEPG2-07,3,E11,sirna_630
HEPG2-05_1_K16,HEPG2-05,1,K16,sirna_871
HUVEC-12_2_D11,HUVEC-12,2,D11,sirna_939
HUVEC-09_4_B18,HUVEC-09,4,B18,sirna_229
HUVEC-02_2_J23,HUVEC-02,2,J23,sirna_208
HEPG2-04_3_E05,HEPG2-04,3,E05,sirna_346
HUVEC-04_3_G02,HUVEC-04,3,G02,sirna_836
U2OS-02_3_O11,U2OS-02,3,O11,sirna_630
HUVEC-07_3_F16,HUVEC-07,3,F16,sirna_348
HUVEC-16_3_I18,HUVEC-16,3,I18,sirna_572
HUVEC-15_2_B18,HUVEC-15,2,B18,sirna_545
RPE-02_4_M20,RPE-02,4,M20,sirna_677
HEPG2-04_4_D21,HEPG2-04,4,D21,sirna_460
HUVEC-14_4_I03,HUVEC-14,4,I03,sirna_233
RPE-01_3_I05,RPE-01,3,I05,sirna_1009
HUVEC-06_3_K18,HUVEC-06,3,K18,sirna_1022
RPE-01_3_C21,RPE-01,3,C21,sirna_245
HEPG2-02_4_L21,HEPG2-02,4,L21,sirna_173
HUVEC-16_3_B13,HUVEC-16,3,B13,sirna_1
RPE-04_3_O10,RPE-04,3,O10,sirna_21
RPE-04_3_F04,RPE-04,3,F04,sirna_280
RPE-01_4_M17,RPE-01,4,M17,sirna_911
RPE-01_2_I20,RPE-01,2,I20,sirna_409
HEPG2-01_1_E17,HEPG2-01,1,E17,sirna_803
RPE-07_2_L17,RPE-07,2,L17,sirna_867
RPE-03_1_M10,RPE-03,1,M10,sirna_350
HUVEC-15_2_L23,HUVEC-15,2,L23,sirna_1075
HEPG2-04_3_I09,HEPG2-04,3,I09,sirna_994
RPE-06_1_C13,RPE-06,1,C13,sirna_740
HUVEC-05_4_C12,HUVEC-05,4,C12,sirna_704
U2OS-02_4_H17,U2OS-02,4,H17,sirna_135
HUVEC-07_1_L04,HUVEC-07,1,L04,sirna_724
HEPG2-04_3_D23,HEPG2-04,3,D23,sirna_273
HUVEC-07_1_O19,HUVEC-07,1,O19,sirna_87
RPE-05_4_J09,RPE-05,4,J09,sirna_351
HUVEC-13_1_E09,HUVEC-13,1,E09,sirna_2
RPE-06_1_L22,RPE-06,1,L22,sirna_76
HUVEC-07_4_O21,HUVEC-07,4,O21,sirna_712
U2OS-02_2_N09,U2OS-02,2,N09,sirna_1020
HEPG2-03_2_B23,HEPG2-03,2,B23,sirna_969
HEPG2-07_3_F06,HEPG2-07,3,F06,sirna_84
HUVEC-02_2_G14,HUVEC-02,2,G14,sirna_547
RPE-01_3_O11,RPE-01,3,O11,sirna_741
HEPG2-04_4_D09,HEPG2-04,4,D09,sirna_989
HEPG2-04_3_K22,HEPG2-04,3,K22,sirna_389
RPE-01_3_D04,RPE-01,3,D04,sirna_188
HUVEC-12_1_J16,HUVEC-12,1,J16,sirna_238
HUVEC-16_3_D17,HUVEC-16,3,D17,sirna_635
HUVEC-05_4_F10,HUVEC-05,4,F10,sirna_945
RPE-03_1_J10,RPE-03,1,J10,sirna_600
HEPG2-03_4_G07,HEPG2-03,4,G07,sirna_920
HUVEC-03_2_C12,HUVEC-03,2,C12,sirna_752
HUVEC-09_4_E12,HUVEC-09,4,E12,sirna_1030
HUVEC-01_4_G21,HUVEC-01,4,G21,sirna_1040
RPE-03_2_D17,RPE-03,2,D17,sirna_1054
RPE-03_4_N03,RPE-03,4,N03,sirna_757
HEPG2-05_3_I16,HEPG2-05,3,I16,sirna_711
HUVEC-15_4_O03,HUVEC-15,4,O03,sirna_955
HUVEC-16_2_N06,HUVEC-16,2,N06,sirna_973
HUVEC-13_4_C04,HUVEC-13,4,C04,sirna_792
HUVEC-09_2_C20,HUVEC-09,2,C20,sirna_146
HUVEC-12_3_H14,HUVEC-12,3,H14,sirna_252
HUVEC-13_4_B22,HUVEC-13,4,B22,sirna_1125
HUVEC-15_4_I20,HUVEC-15,4,I20,sirna_250
RPE-03_3_C17,RPE-03,3,C17,sirna_351
HEPG2-07_3_L06,HEPG2-07,3,L06,sirna_346
RPE-05_3_H05,RPE-05,3,H05,sirna_365
RPE-02_2_B13,RPE-02,2,B13,sirna_642
HUVEC-04_2_L16,HUVEC-04,2,L16,sirna_537
HUVEC-09_2_N17,HUVEC-09,2,N17,sirna_790
RPE-05_1_F05,RPE-05,1,F05,sirna_63
U2OS-01_1_O08,U2OS-01,1,O08,sirna_952
U2OS-01_4_G17,U2OS-01,4,G17,sirna_883
HEPG2-03_2_D18,HEPG2-03,2,D18,sirna_951
HEPG2-06_2_O07,HEPG2-06,2,O07,sirna_1100
RPE-05_3_N09,RPE-05,3,N09,sirna_1038
HUVEC-12_2_L02,HUVEC-12,2,L02,sirna_697
HUVEC-13_3_B09,HUVEC-13,3,B09,sirna_880
HUVEC-16_1_F08,HUVEC-16,1,F08,sirna_46
HUVEC-15_2_G07,HUVEC-15,2,G07,sirna_1054
HEPG2-01_1_N06,HEPG2-01,1,N06,sirna_550
HUVEC-12_3_J12,HUVEC-12,3,J12,sirna_354
HUVEC-14_1_G21,HUVEC-14,1,G21,sirna_506
HUVEC-14_4_E19,HUVEC-14,4,E19,sirna_199
HUVEC-08_4_I15,HUVEC-08,4,I15,sirna_824
HUVEC-14_4_H13,HUVEC-14,4,H13,sirna_547
HEPG2-06_3_B06,HEPG2-06,3,B06,sirna_929
RPE-07_2_G06,RPE-07,2,G06,sirna_179
HEPG2-05_3_L17,HEPG2-05,3,L17,sirna_251
HUVEC-13_3_I17,HUVEC-13,3,I17,sirna_104
HEPG2-05_2_E04,HEPG2-05,2,E04,sirna_719
HUVEC-15_3_G10,HUVEC-15,3,G10,sirna_957
HEPG2-02_2_N07,HEPG2-02,2,N07,sirna_783
HUVEC-01_4_L19,HUVEC-01,4,L19,sirna_176
HUVEC-13_1_O04,HUVEC-13,1,O04,sirna_1130
HEPG2-02_1_L09,HEPG2-02,1,L09,sirna_1121
HUVEC-06_4_N22,HUVEC-06,4,N22,sirna_31
HEPG2-02_2_L07,HEPG2-02,2,L07,sirna_753
HUVEC-06_3_F04,HUVEC-06,3,F04,sirna_455
U2OS-02_3_M10,U2OS-02,3,M10,sirna_540
HEPG2-03_1_M05,HEPG2-03,1,M05,sirna_624
U2OS-03_3_G13,U2OS-03,3,G13,sirna_1038
HEPG2-01_4_L21,HEPG2-01,4,L21,sirna_549
U2OS-02_3_J17,U2OS-02,3,J17,sirna_414
RPE-01_3_I07,RPE-01,3,I07,sirna_384
HEPG2-05_3_C10,HEPG2-05,3,C10,sirna_234
HUVEC-15_4_K07,HUVEC-15,4,K07,sirna_416
HUVEC-10_1_I17,HUVEC-10,1,I17,sirna_600
HEPG2-07_4_J06,HEPG2-07,4,J06,sirna_207
HUVEC-03_4_H23,HUVEC-03,4,H23,sirna_738
U2OS-01_2_F10,U2OS-01,2,F10,sirna_35
RPE-02_1_I11,RPE-02,1,I11,sirna_448
HEPG2-06_1_O06,HEPG2-06,1,O06,sirna_292
HEPG2-05_4_M23,HEPG2-05,4,M23,sirna_123
U2OS-01_1_N11,U2OS-01,1,N11,sirna_699
HUVEC-09_2_G17,HUVEC-09,2,G17,sirna_673
HUVEC-12_1_N15,HUVEC-12,1,N15,sirna_241
HUVEC-04_3_J18,HUVEC-04,3,J18,sirna_840
RPE-04_3_L20,RPE-04,3,L20,sirna_651
HUVEC-06_3_G12,HUVEC-06,3,G12,sirna_1070
RPE-03_2_D05,RPE-03,2,D05,sirna_1068
HEPG2-02_2_M04,HEPG2-02,2,M04,sirna_404
U2OS-01_4_I12,U2OS-01,4,I12,sirna_485
HEPG2-02_3_K19,HEPG2-02,3,K19,sirna_17
RPE-01_3_L05,RPE-01,3,L05,sirna_790
HEPG2-02_3_F18,HEPG2-02,3,F18,sirna_565
RPE-05_4_N03,RPE-05,4,N03,sirna_793
HEPG2-02_4_G09,HEPG2-02,4,G09,sirna_507
HUVEC-10_3_K21,HUVEC-10,3,K21,sirna_463
HUVEC-01_1_L22,HUVEC-01,1,L22,sirna_238
HEPG2-05_3_N18,HEPG2-05,3,N18,sirna_765
HEPG2-01_2_O17,HEPG2-01,2,O17,sirna_862
HEPG2-06_3_G14,HEPG2-06,3,G14,sirna_694
U2OS-01_2_I11,U2OS-01,2,I11,sirna_388
RPE-07_2_F13,RPE-07,2,F13,sirna_48
U2OS-01_3_O14,U2OS-01,3,O14,sirna_310
HEPG2-05_3_J13,HEPG2-05,3,J13,sirna_649
HUVEC-10_2_L16,HUVEC-10,2,L16,sirna_747
HUVEC-16_4_F13,HUVEC-16,4,F13,sirna_704
HUVEC-03_3_M02,HUVEC-03,3,M02,sirna_481
HUVEC-10_2_D18,HUVEC-10,2,D18,sirna_1095
HUVEC-05_1_B12,HUVEC-05,1,B12,sirna_671
HUVEC-03_3_K03,HUVEC-03,3,K03,sirna_771
HUVEC-14_1_O02,HUVEC-14,1,O02,sirna_599
RPE-07_4_B20,RPE-07,4,B20,sirna_950
HEPG2-07_2_N18,HEPG2-07,2,N18,sirna_317
HUVEC-08_4_M10,HUVEC-08,4,M10,sirna_294
HUVEC-14_1_M18,HUVEC-14,1,M18,sirna_921
HUVEC-10_4_D05,HUVEC-10,4,D05,sirna_574
HUVEC-04_3_K02,HUVEC-04,3,K02,sirna_1068
U2OS-02_1_G11,U2OS-02,1,G11,sirna_720
HUVEC-12_1_N03,HUVEC-12,1,N03,sirna_1127
U2OS-03_1_D10,U2OS-03,1,D10,sirna_282
HUVEC-07_1_N21,HUVEC-07,1,N21,sirna_146
HUVEC-07_4_E17,HUVEC-07,4,E17,sirna_976
HUVEC-08_1_E12,HUVEC-08,1,E12,sirna_859
HUVEC-03_2_K03,HUVEC-03,2,K03,sirna_1008
RPE-07_1_M18,RPE-07,1,M18,sirna_555
RPE-05_4_H16,RPE-05,4,H16,sirna_1086
HUVEC-02_2_K12,HUVEC-02,2,K12,sirna_319
RPE-05_2_H02,RPE-05,2,H02,sirna_242
HUVEC-13_2_I03,HUVEC-13,2,I03,sirna_172
U2OS-02_4_E09,U2OS-02,4,E09,sirna_743
HUVEC-10_4_O20,HUVEC-10,4,O20,sirna_343
RPE-04_1_I19,RPE-04,1,I19,sirna_78
HUVEC-09_4_O09,HUVEC-09,4,O09,sirna_777
HUVEC-10_1_O13,HUVEC-10,1,O13,sirna_30
U2OS-03_2_J21,U2OS-03,2,J21,sirna_725
HUVEC-16_1_E10,HUVEC-16,1,E10,sirna_250
RPE-02_3_M16,RPE-02,3,M16,sirna_1106
HUVEC-06_3_N15,HUVEC-06,3,N15,sirna_836
HEPG2-04_3_K20,HEPG2-04,3,K20,sirna_235
HUVEC-07_3_I11,HUVEC-07,3,I11,sirna_985
HEPG2-02_1_K17,HEPG2-02,1,K17,sirna_930
HUVEC-08_1_E04,HUVEC-08,1,E04,sirna_678
HEPG2-02_4_E07,HEPG2-02,4,E07,sirna_1060
HUVEC-12_1_F13,HUVEC-12,1,F13,sirna_536
HEPG2-02_4_H14,HEPG2-02,4,H14,sirna_832
RPE-03_4_J08,RPE-03,4,J08,sirna_321
U2OS-02_4_D22,U2OS-02,4,D22,sirna_755
HEPG2-02_2_H10,HEPG2-02,2,H10,sirna_326
HEPG2-07_1_D04,HEPG2-07,1,D04,sirna_1035
HUVEC-10_1_M09,HUVEC-10,1,M09,sirna_1014
HUVEC-12_1_E08,HUVEC-12,1,E08,sirna_562
HEPG2-06_1_D06,HEPG2-06,1,D06,sirna_803
RPE-02_3_C18,RPE-02,3,C18,sirna_146
RPE-02_3_D23,RPE-02,3,D23,sirna_384
RPE-02_2_N17,RPE-02,2,N17,sirna_974
RPE-04_4_C17,RPE-04,4,C17,sirna_896
HUVEC-01_2_E05,HUVEC-01,2,E05,sirna_55
RPE-01_4_I09,RPE-01,4,I09,sirna_396
HEPG2-06_1_E18,HEPG2-06,1,E18,sirna_910
RPE-04_3_H06,RPE-04,3,H06,sirna_853
U2OS-03_4_E23,U2OS-03,4,E23,sirna_856
HEPG2-05_4_E19,HEPG2-05,4,E19,sirna_65
HUVEC-02_3_H23,HUVEC-02,3,H23,sirna_630
HUVEC-15_1_G20,HUVEC-15,1,G20,sirna_324
HEPG2-04_3_O14,HEPG2-04,3,O14,sirna_838
HUVEC-01_1_K17,HUVEC-01,1,K17,sirna_948
RPE-07_1_L18,RPE-07,1,L18,sirna_311
U2OS-03_1_D04,U2OS-03,1,D04,sirna_574
HUVEC-05_4_C05,HUVEC-05,4,C05,sirna_379
HEPG2-06_2_L10,HEPG2-06,2,L10,sirna_773
HUVEC-15_1_D18,HUVEC-15,1,D18,sirna_543
RPE-05_4_C23,RPE-05,4,C23,sirna_81
HUVEC-05_1_D07,HUVEC-05,1,D07,sirna_863
HUVEC-14_4_I10,HUVEC-14,4,I10,sirna_867
HUVEC-09_4_K04,HUVEC-09,4,K04,sirna_816
HUVEC-02_3_J21,HUVEC-02,3,J21,sirna_617
HUVEC-12_4_N16,HUVEC-12,4,N16,sirna_120
RPE-02_2_L10,RPE-02,2,L10,sirna_47
HEPG2-01_3_N20,HEPG2-01,3,N20,sirna_268
HUVEC-05_3_L20,HUVEC-05,3,L20,sirna_455
HEPG2-03_1_D04,HEPG2-03,1,D04,sirna_1044
RPE-01_1_J09,RPE-01,1,J09,sirna_539
HEPG2-04_2_E16,HEPG2-04,2,E16,sirna_107
RPE-05_1_K12,RPE-05,1,K12,sirna_403
HUVEC-16_4_N08,HUVEC-16,4,N08,sirna_762
RPE-07_1_K22,RPE-07,1,K22,sirna_872
RPE-04_1_I04,RPE-04,1,I04,sirna_908
RPE-03_2_D06,RPE-03,2,D06,sirna_111
HUVEC-16_3_B07,HUVEC-16,3,B07,sirna_741
RPE-07_3_E13,RPE-07,3,E13,sirna_452
RPE-05_4_B16,RPE-05,4,B16,sirna_207
HUVEC-06_1_I13,HUVEC-06,1,I13,sirna_800
RPE-07_4_L22,RPE-07,4,L22,sirna_1036
U2OS-02_3_D08,U2OS-02,3,D08,sirna_1009
HUVEC-09_3_J12,HUVEC-09,3,J12,sirna_949
HUVEC-04_3_E04,HUVEC-04,3,E04,sirna_314
HUVEC-15_1_I02,HUVEC-15,1,I02,sirna_774
RPE-06_2_M05,RPE-06,2,M05,sirna_677
RPE-05_1_H02,RPE-05,1,H02,sirna_865
HUVEC-11_2_N17,HUVEC-11,2,N17,sirna_116
HUVEC-06_4_E18,HUVEC-06,4,E18,sirna_897
RPE-07_3_L21,RPE-07,3,L21,sirna_812
HUVEC-11_2_J05,HUVEC-11,2,J05,sirna_1015
HUVEC-12_2_D20,HUVEC-12,2,D20,sirna_450
U2OS-03_3_L18,U2OS-03,3,L18,sirna_651
HUVEC-09_1_D18,HUVEC-09,1,D18,sirna_164
HUVEC-05_3_M16,HUVEC-05,3,M16,sirna_75
RPE-06_1_J05,RPE-06,1,J05,sirna_685
HUVEC-04_4_B08,HUVEC-04,4,B08,sirna_1108
HEPG2-07_1_D18,HEPG2-07,1,D18,sirna_839
RPE-06_3_C08,RPE-06,3,C08,sirna_264
RPE-04_4_B09,RPE-04,4,B09,sirna_221
U2OS-01_3_O03,U2OS-01,3,O03,sirna_536
RPE-02_4_F08,RPE-02,4,F08,sirna_36
RPE-03_1_L19,RPE-03,1,L19,sirna_679
HUVEC-15_2_B08,HUVEC-15,2,B08,sirna_140
HEPG2-06_2_N14,HEPG2-06,2,N14,sirna_792
HUVEC-10_2_M14,HUVEC-10,2,M14,sirna_903
RPE-03_4_G13,RPE-03,4,G13,sirna_934
HUVEC-10_1_M16,HUVEC-10,1,M16,sirna_79
HUVEC-12_1_H04,HUVEC-12,1,H04,sirna_311
U2OS-02_4_I18,U2OS-02,4,I18,sirna_847
U2OS-02_4_I16,U2OS-02,4,I16,sirna_35
HEPG2-05_1_O17,HEPG2-05,1,O17,sirna_405
HUVEC-03_3_M20,HUVEC-03,3,M20,sirna_182
HEPG2-04_1_B03,HEPG2-04,1,B03,sirna_253
HUVEC-13_2_O04,HUVEC-13,2,O04,sirna_1024
HUVEC-08_2_F04,HUVEC-08,2,F04,sirna_156
HUVEC-03_2_M08,HUVEC-03,2,M08,sirna_56
HUVEC-12_4_F06,HUVEC-12,4,F06,sirna_743
HUVEC-05_1_O11,HUVEC-05,1,O11,sirna_581
HEPG2-05_2_E11,HEPG2-05,2,E11,sirna_633
HEPG2-06_4_L15,HEPG2-06,4,L15,sirna_1036
HEPG2-05_1_E22,HEPG2-05,1,E22,sirna_806
HEPG2-05_2_B07,HEPG2-05,2,B07,sirna_566
HUVEC-09_3_E07,HUVEC-09,3,E07,sirna_960
RPE-04_3_I11,RPE-04,3,I11,sirna_1050
HUVEC-09_3_D20,HUVEC-09,3,D20,sirna_133
HUVEC-06_2_F09,HUVEC-06,2,F09,sirna_479
HUVEC-01_4_J05,HUVEC-01,4,J05,sirna_938
U2OS-03_3_C12,U2OS-03,3,C12,sirna_952
HUVEC-15_3_I02,HUVEC-15,3,I02,sirna_396
U2OS-01_1_I21,U2OS-01,1,I21,sirna_805
HUVEC-15_4_F09,HUVEC-15,4,F09,sirna_239
HUVEC-12_4_L20,HUVEC-12,4,L20,sirna_769
RPE-01_3_B03,RPE-01,3,B03,sirna_1087
HEPG2-06_1_N18,HEPG2-06,1,N18,sirna_289
HUVEC-08_2_K12,HUVEC-08,2,K12,sirna_752
RPE-03_1_O10,RPE-03,1,O10,sirna_440
RPE-03_3_L22,RPE-03,3,L22,sirna_738
HUVEC-16_1_M17,HUVEC-16,1,M17,sirna_402
HUVEC-09_2_G03,HUVEC-09,2,G03,sirna_1052
HUVEC-06_1_O17,HUVEC-06,1,O17,sirna_536
RPE-01_3_G09,RPE-01,3,G09,sirna_603
HUVEC-03_2_C10,HUVEC-03,2,C10,sirna_233
HUVEC-04_2_L21,HUVEC-04,2,L21,sirna_939
HEPG2-07_3_C12,HEPG2-07,3,C12,sirna_1033
HEPG2-03_1_G04,HEPG2-03,1,G04,sirna_1019
RPE-06_2_H08,RPE-06,2,H08,sirna_971
RPE-05_2_G19,RPE-05,2,G19,sirna_400
HUVEC-10_3_F16,HUVEC-10,3,F16,sirna_167
HUVEC-05_2_L06,HUVEC-05,2,L06,sirna_1097
HUVEC-01_3_F10,HUVEC-01,3,F10,sirna_401
U2OS-01_4_D17,U2OS-01,4,D17,sirna_179
HUVEC-01_4_F23,HUVEC-01,4,F23,sirna_658
HUVEC-07_3_L22,HUVEC-07,3,L22,sirna_225
RPE-03_1_K20,RPE-03,1,K20,sirna_184
HUVEC-05_3_K09,HUVEC-05,3,K09,sirna_572
HUVEC-13_4_N11,HUVEC-13,4,N11,sirna_466
HEPG2-03_3_D22,HEPG2-03,3,D22,sirna_572
HEPG2-05_1_H08,HEPG2-05,1,H08,sirna_493
HEPG2-05_4_E20,HEPG2-05,4,E20,sirna_184
HUVEC-04_2_F09,HUVEC-04,2,F09,sirna_106
HUVEC-12_4_E12,HUVEC-12,4,E12,sirna_722
U2OS-02_1_G22,U2OS-02,1,G22,sirna_174
RPE-03_3_O15,RPE-03,3,O15,sirna_991
HUVEC-06_3_J13,HUVEC-06,3,J13,sirna_22
HUVEC-04_2_B05,HUVEC-04,2,B05,sirna_918
HEPG2-04_2_I19,HEPG2-04,2,I19,sirna_440
HUVEC-03_2_I18,HUVEC-03,2,I18,sirna_972
RPE-05_2_E06,RPE-05,2,E06,sirna_855
HUVEC-16_1_D19,HUVEC-16,1,D19,sirna_727
HUVEC-08_4_L03,HUVEC-08,4,L03,sirna_1108
RPE-02_3_O16,RPE-02,3,O16,sirna_40
RPE-03_2_C09,RPE-03,2,C09,sirna_954
HUVEC-01_3_F21,HUVEC-01,3,F21,sirna_644
HUVEC-02_1_M08,HUVEC-02,1,M08,sirna_482
HEPG2-01_2_N17,HEPG2-01,2,N17,sirna_41
HEPG2-05_2_N22,HEPG2-05,2,N22,sirna_120
RPE-01_1_F06,RPE-01,1,F06,sirna_964
HUVEC-16_2_M14,HUVEC-16,2,M14,sirna_57
HUVEC-06_2_J13,HUVEC-06,2,J13,sirna_130
HEPG2-04_2_H17,HEPG2-04,2,H17,sirna_515
HUVEC-02_3_E03,HUVEC-02,3,E03,sirna_599
HUVEC-14_4_M10,HUVEC-14,4,M10,sirna_519
HEPG2-01_1_H06,HEPG2-01,1,H06,sirna_496
HUVEC-12_3_O06,HUVEC-12,3,O06,sirna_458
HUVEC-08_1_G20,HUVEC-08,1,G20,sirna_1047
HUVEC-02_4_G15,HUVEC-02,4,G15,sirna_83
HUVEC-07_4_J02,HUVEC-07,4,J02,sirna_643
HEPG2-03_1_E14,HEPG2-03,1,E14,sirna_735
HEPG2-03_1_F14,HEPG2-03,1,F14,sirna_1078
HUVEC-15_2_O21,HUVEC-15,2,O21,sirna_85
HUVEC-04_2_O05,HUVEC-04,2,O05,sirna_199
HEPG2-03_4_B12,HEPG2-03,4,B12,sirna_1086
HUVEC-06_4_J21,HUVEC-06,4,J21,sirna_847
HEPG2-06_2_B10,HEPG2-06,2,B10,sirna_156
HUVEC-07_1_I22,HUVEC-07,1,I22,sirna_683
RPE-01_1_I09,RPE-01,1,I09,sirna_311
RPE-03_2_G09,RPE-03,2,G09,sirna_817
RPE-05_1_L07,RPE-05,1,L07,sirna_1098
HUVEC-09_1_J02,HUVEC-09,1,J02,sirna_138
HUVEC-16_4_G07,HUVEC-16,4,G07,sirna_1000
HUVEC-11_3_D21,HUVEC-11,3,D21,sirna_180
HUVEC-07_3_M09,HUVEC-07,3,M09,sirna_1127
HUVEC-12_1_B16,HUVEC-12,1,B16,sirna_45
HEPG2-01_1_D13,HEPG2-01,1,D13,sirna_437
RPE-02_1_J08,RPE-02,1,J08,sirna_158
HUVEC-09_1_O19,HUVEC-09,1,O19,sirna_676
HUVEC-07_3_E02,HUVEC-07,3,E02,sirna_978
HEPG2-03_4_I09,HEPG2-03,4,I09,sirna_1015
HUVEC-06_4_M12,HUVEC-06,4,M12,sirna_266
HUVEC-08_1_O16,HUVEC-08,1,O16,sirna_279
HUVEC-12_3_K06,HUVEC-12,3,K06,sirna_240
HEPG2-01_1_M18,HEPG2-01,1,M18,sirna_854
RPE-06_2_B11,RPE-06,2,B11,sirna_798
RPE-03_4_F16,RPE-03,4,F16,sirna_348
HEPG2-03_3_D23,HEPG2-03,3,D23,sirna_422
HUVEC-01_4_K20,HUVEC-01,4,K20,sirna_713
HEPG2-01_4_I06,HEPG2-01,4,I06,sirna_541
HEPG2-03_3_N10,HEPG2-03,3,N10,sirna_1087
RPE-03_2_M12,RPE-03,2,M12,sirna_603
U2OS-01_3_K10,U2OS-01,3,K10,sirna_58
HUVEC-12_3_L05,HUVEC-12,3,L05,sirna_821
U2OS-03_3_I16,U2OS-03,3,I16,sirna_392
HUVEC-09_4_B17,HUVEC-09,4,B17,sirna_183
HUVEC-03_4_I12,HUVEC-03,4,I12,sirna_244
RPE-06_2_L12,RPE-06,2,L12,sirna_368
U2OS-01_4_G23,U2OS-01,4,G23,sirna_623
HUVEC-15_3_O04,HUVEC-15,3,O04,sirna_1051
HEPG2-07_3_B16,HEPG2-07,3,B16,sirna_392
HEPG2-03_3_K07,HEPG2-03,3,K07,sirna_506
RPE-04_2_G22,RPE-04,2,G22,sirna_783
HUVEC-03_4_G18,HUVEC-03,4,G18,sirna_648
RPE-06_4_I14,RPE-06,4,I14,sirna_231
HEPG2-03_2_J18,HEPG2-03,2,J18,sirna_413
HUVEC-16_3_I04,HUVEC-16,3,I04,sirna_1070
HUVEC-06_3_J23,HUVEC-06,3,J23,sirna_685
RPE-02_1_L06,RPE-02,1,L06,sirna_1092
HEPG2-05_1_B08,HEPG2-05,1,B08,sirna_1034
RPE-06_2_L20,RPE-06,2,L20,sirna_738
U2OS-03_3_H14,U2OS-03,3,H14,sirna_11
HEPG2-04_4_B13,HEPG2-04,4,B13,sirna_1060
HEPG2-03_4_E17,HEPG2-03,4,E17,sirna_387
HUVEC-09_4_E08,HUVEC-09,4,E08,sirna_915
HUVEC-15_1_C08,HUVEC-15,1,C08,sirna_276
HUVEC-15_4_D10,HUVEC-15,4,D10,sirna_861
RPE-02_1_G02,RPE-02,1,G02,sirna_1016
HUVEC-04_1_J04,HUVEC-04,1,J04,sirna_1129
HEPG2-05_4_E06,HEPG2-05,4,E06,sirna_748
HUVEC-06_2_K15,HUVEC-06,2,K15,sirna_758
RPE-06_2_G04,RPE-06,2,G04,sirna_826
RPE-05_2_N18,RPE-05,2,N18,sirna_680
HEPG2-03_1_L14,HEPG2-03,1,L14,sirna_224
HUVEC-05_1_H23,HUVEC-05,1,H23,sirna_437
HEPG2-06_3_G22,HEPG2-06,3,G22,sirna_1075
HUVEC-06_1_B16,HUVEC-06,1,B16,sirna_850
HEPG2-07_2_N19,HEPG2-07,2,N19,sirna_623
U2OS-02_4_N21,U2OS-02,4,N21,sirna_194
HUVEC-15_2_E23,HUVEC-15,2,E23,sirna_360
RPE-06_1_C10,RPE-06,1,C10,sirna_595
HEPG2-01_4_K16,HEPG2-01,4,K16,sirna_353
RPE-04_4_M13,RPE-04,4,M13,sirna_648
RPE-04_1_F14,RPE-04,1,F14,sirna_364
HUVEC-16_3_D04,HUVEC-16,3,D04,sirna_534
HUVEC-15_4_E13,HUVEC-15,4,E13,sirna_978
HUVEC-10_3_D02,HUVEC-10,3,D02,sirna_533
HUVEC-15_2_K20,HUVEC-15,2,K20,sirna_69
HEPG2-01_2_E17,HEPG2-01,2,E17,sirna_573
HUVEC-07_2_M06,HUVEC-07,2,M06,sirna_332
U2OS-03_4_N16,U2OS-03,4,N16,sirna_1015
HEPG2-01_1_M10,HEPG2-01,1,M10,sirna_449
HUVEC-14_1_O18,HUVEC-14,1,O18,sirna_452
U2OS-03_2_N08,U2OS-03,2,N08,sirna_662
HEPG2-07_1_N06,HEPG2-07,1,N06,sirna_153
RPE-01_1_H09,RPE-01,1,H09,sirna_213
RPE-06_3_N14,RPE-06,3,N14,sirna_78
HEPG2-03_2_B14,HEPG2-03,2,B14,sirna_705
U2OS-03_1_N16,U2OS-03,1,N16,sirna_562
RPE-07_2_M12,RPE-07,2,M12,sirna_508
HEPG2-01_3_B14,HEPG2-01,3,B14,sirna_423
RPE-01_3_J13,RPE-01,3,J13,sirna_588
U2OS-02_4_N23,U2OS-02,4,N23,sirna_152
HUVEC-03_2_H09,HUVEC-03,2,H09,sirna_195
RPE-07_4_O11,RPE-07,4,O11,sirna_793
RPE-07_3_O19,RPE-07,3,O19,sirna_481
HUVEC-14_4_D20,HUVEC-14,4,D20,sirna_621
HEPG2-04_1_E08,HEPG2-04,1,E08,sirna_193
HEPG2-04_3_E02,HEPG2-04,3,E02,sirna_493
HUVEC-01_1_L16,HUVEC-01,1,L16,sirna_445
HUVEC-11_1_O09,HUVEC-11,1,O09,sirna_61
HUVEC-11_2_E11,HUVEC-11,2,E11,sirna_366
HUVEC-07_1_G23,HUVEC-07,1,G23,sirna_740
U2OS-03_3_N23,U2OS-03,3,N23,sirna_517
U2OS-03_4_D06,U2OS-03,4,D06,sirna_353
HUVEC-14_1_L04,HUVEC-14,1,L04,sirna_1009
HEPG2-04_1_L22,HEPG2-04,1,L22,sirna_859
RPE-02_3_L10,RPE-02,3,L10,sirna_383
HUVEC-10_3_D06,HUVEC-10,3,D06,sirna_594
RPE-02_2_I16,RPE-02,2,I16,sirna_828
U2OS-01_4_F09,U2OS-01,4,F09,sirna_739
RPE-03_3_G11,RPE-03,3,G11,sirna_27
HUVEC-01_1_C10,HUVEC-01,1,C10,sirna_544
U2OS-02_1_F04,U2OS-02,1,F04,sirna_348
